-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  8.8932   Longitude 76.6141 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 211.5 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M,WS2M,PRECTOTCORR
2013,8,1,24.73,92.88,2.44,9.5
2013,8,2,24.76,91.25,2.67,7.39
2013,8,3,24.2,92.62,2.43,8.73
2013,8,4,23.61,93.94,3.08,54.38
2013,8,5,23.44,93.5,2.96,31.7
2013,8,6,23.48,92.5,2.71,10.18
2013,8,7,23.88,92.81,2.27,5.47
2013,8,8,24.19,91.88,2.38,3.58
2013,8,9,23.95,93.0,2.23,2.67
2013,8,10,24.18,93.12,2.23,5.25
2013,8,11,24.4,92.56,2.12,0.51
2013,8,12,24.37,92.62,2.2,1.58
2013,8,13,24.23,93.31,1.91,2.47
2013,8,14,24.26,92.56,1.81,1.2
2013,8,15,24.39,92.06,1.74,0.66
2013,8,16,24.6,91.94,1.61,2.28
2013,8,17,24.79,91.19,1.45,7.23
2013,8,18,24.73,90.94,1.8,5.09
2013,8,19,24.73,90.25,1.63,4.16
2013,8,20,24.7,90.69,2.02,3.62
2013,8,21,24.83,90.5,2.12,0.54
2013,8,22,24.9,89.25,1.97,0.49
2013,8,23,24.92,88.69,2.07,0.24
2013,8,24,24.8,89.44,1.98,0.37
2013,8,25,25.05,88.38,2.23,0.34
2013,8,26,25.16,89.62,2.26,0.77
2013,8,27,25.18,90.38,2.01,3.03
2013,8,28,24.91,89.0,2.25,4.89
2013,8,29,24.87,91.44,2.06,2.56
2013,8,30,25.01,91.12,1.84,1.41
2013,8,31,25.27,91.81,1.79,0.7
2013,9,1,25.17,91.12,1.33,0.97
2013,9,2,25.05,91.06,0.8,4.02
2013,9,3,24.06,93.06,1.2,4.41
2013,9,4,24.4,89.75,1.23,4.77
2013,9,5,24.33,88.06,1.59,4.76
2013,9,6,24.22,89.56,1.87,22.46
2013,9,7,24.26,89.25,2.38,5.4
2013,9,8,23.95,89.44,2.52,14.18
2013,9,9,23.58,87.75,2.59,2.35
2013,9,10,24.33,87.5,2.31,8.27
2013,9,11,24.56,88.56,2.23,6.97
2013,9,12,24.68,89.31,2.18,8.1
2013,9,13,24.61,90.69,2.53,12.81
2013,9,14,24.98,89.06,2.44,6.14
2013,9,15,25.1,89.62,2.25,6.91
2013,9,16,25.38,91.62,2.52,14.2
2013,9,17,24.92,90.62,3.33,16.24
2013,9,18,24.63,90.0,2.63,5.51
2013,9,19,25.0,91.25,2.52,8.43
2013,9,20,25.37,92.06,2.73,4.77
2013,9,21,25.26,91.5,2.45,1.39
2013,9,22,25.28,88.75,2.02,0.51
2013,9,23,25.19,87.5,1.91,0.48
2013,9,24,25.3,86.94,1.88,0.02
2013,9,25,25.47,86.69,1.71,0.0
2013,9,26,25.37,86.5,1.6,0.0
2013,9,27,25.59,86.25,1.57,0.01
2013,9,28,25.26,87.12,1.8,0.07
2013,9,29,24.79,88.0,1.97,3.98
2013,9,30,24.85,88.88,2.04,5.56
2013,10,1,25.2,88.62,2.21,7.05
2013,10,2,25.02,89.06,2.17,3.66
2013,10,3,24.89,87.06,1.96,0.46
2013,10,4,24.65,83.12,1.63,0.06
2013,10,5,24.14,82.94,1.61,0.01
2013,10,6,24.83,85.69,1.85,0.8
2013,10,7,25.11,88.06,1.7,3.0
2013,10,8,25.17,92.06,1.76,19.0
2013,10,9,24.45,87.69,1.42,6.11
2013,10,10,24.65,88.12,1.52,0.13
2013,10,11,25.12,87.31,2.01,0.46
2013,10,12,24.8,89.25,1.99,1.83
2013,10,13,25.55,87.75,2.14,1.68
2013,10,14,25.73,86.19,1.91,0.05
2013,10,15,25.8,86.0,1.88,1.4
2013,10,16,25.08,88.0,1.77,17.21
2013,10,17,23.76,91.75,1.59,1.47
2013,10,18,24.23,89.0,1.04,6.75
2013,10,19,24.21,91.69,1.59,55.03
2013,10,20,24.04,91.56,1.45,36.53
2013,10,21,23.97,90.0,1.67,8.68
2013,10,22,25.27,88.94,2.09,5.6
2013,10,23,25.19,89.62,1.81,3.26
2013,10,24,25.36,87.06,1.53,0.69
2013,10,25,25.27,85.94,1.55,3.42
2013,10,26,25.2,84.25,1.3,0.02
2013,10,27,24.71,85.94,1.36,0.03
2013,10,28,24.59,84.12,1.36,0.01
2013,10,29,24.14,85.12,1.01,0.02
2013,10,30,25.12,85.19,0.93,1.34
2013,10,31,24.58,89.88,0.75,9.04
2013,11,1,24.87,88.75,0.66,4.27
2013,11,2,25.44,88.0,0.85,18.2
2013,11,3,24.73,90.5,0.98,7.33
2013,11,4,23.85,85.44,1.71,8.59
2013,11,5,24.43,90.31,1.21,6.47
2013,11,6,25.26,87.38,1.33,4.72
2013,11,7,24.94,85.81,1.05,0.51
2013,11,8,25.51,83.75,0.83,0.24
2013,11,9,25.2,80.25,1.07,0.11
2013,11,10,25.83,80.56,0.84,0.03
2013,11,11,24.48,88.0,0.66,13.23
2013,11,12,24.06,90.44,0.7,21.77
2013,11,13,24.83,88.0,0.75,38.71
2013,11,14,24.92,84.69,0.59,3.86
2013,11,15,25.16,83.25,0.73,15.98
2013,11,16,24.62,84.06,0.97,0.76
2013,11,17,25.04,85.88,0.81,0.81
2013,11,18,25.19,85.31,0.96,4.55
2013,11,19,25.76,82.38,0.74,1.84
2013,11,20,25.65,83.69,0.75,0.64
2013,11,21,25.19,88.88,0.77,16.72
2013,11,22,24.41,89.06,0.7,7.9
2013,11,23,25.01,86.5,0.76,8.59
2013,11,24,24.91,89.0,0.85,14.82
2013,11,25,25.2,86.69,0.62,37.72
2013,11,26,24.69,89.0,0.67,20.23
2013,11,27,25.31,85.56,0.62,3.27
2013,11,28,24.99,84.06,0.57,1.16
2013,11,29,24.79,81.88,1.03,0.04
2013,11,30,24.59,81.25,1.09,0.24
2013,12,1,24.5,87.88,1.45,15.74
2013,12,2,23.73,87.62,1.57,4.85
2013,12,3,24.01,84.62,1.66,0.17
2013,12,4,24.23,85.0,1.48,0.2
2013,12,5,24.98,81.5,0.72,0.01
2013,12,6,24.74,84.88,0.97,0.01
2013,12,7,25.39,80.5,0.7,0.0
2013,12,8,25.21,81.62,0.81,0.0
2013,12,9,24.87,83.25,1.12,0.0
2013,12,10,24.73,84.25,1.09,0.0
2013,12,11,24.73,82.25,1.45,0.0
2013,12,12,24.2,84.75,1.3,12.36
2013,12,13,24.43,89.0,1.7,3.24
2013,12,14,25.23,82.38,1.0,2.33
2013,12,15,25.21,86.81,0.67,1.47
2013,12,16,24.01,78.75,0.7,0.08
2013,12,17,22.12,78.19,1.45,0.0
2013,12,18,23.12,79.69,1.1,0.0
2013,12,19,24.25,79.69,1.02,0.06
2013,12,20,24.46,80.06,1.04,0.01
2013,12,21,23.85,80.25,1.19,0.06
2013,12,22,23.15,80.62,1.72,0.0
2013,12,23,22.71,76.56,1.9,0.0
2013,12,24,23.44,82.0,1.7,0.0
2013,12,25,24.18,76.69,1.12,0.0
2013,12,26,22.77,79.25,1.39,0.0
2013,12,27,23.33,76.19,1.24,0.0
2013,12,28,23.23,74.12,1.05,0.0
2013,12,29,23.37,75.88,0.99,0.0
2013,12,30,22.67,74.62,1.34,0.0
2013,12,31,22.83,76.31,1.55,0.0
2014,1,1,23.19,77.62,1.64,0.0
2014,1,2,23.57,73.56,1.13,0.0
2014,1,3,24.4,74.19,1.12,0.0
2014,1,4,24.71,74.94,0.94,0.0
2014,1,5,23.79,77.25,0.8,0.0
2014,1,6,25.03,76.12,0.8,0.0
2014,1,7,23.74,82.5,0.71,5.45
2014,1,8,24.33,83.81,1.7,5.15
2014,1,9,24.86,80.88,1.39,1.18
2014,1,10,24.85,73.31,1.14,0.01
2014,1,11,24.19,72.38,1.12,0.05
2014,1,12,25.04,72.38,0.84,0.0
2014,1,13,23.92,74.38,1.31,0.0
2014,1,14,25.5,76.5,1.07,0.61
2014,1,15,25.62,73.88,0.99,0.21
2014,1,16,25.9,72.75,1.06,0.27
2014,1,17,25.58,73.69,0.92,3.7
2014,1,18,25.34,69.44,1.21,0.42
2014,1,19,25.15,69.0,1.24,0.02
2014,1,20,25.39,67.38,1.61,0.01
2014,1,21,25.18,63.81,1.45,0.08
2014,1,22,25.41,68.44,1.41,0.0
2014,1,23,25.92,65.38,1.15,0.0
2014,1,24,25.89,71.25,1.14,8.13
2014,1,25,25.48,70.12,1.46,0.04
2014,1,26,25.05,62.94,1.73,0.0
2014,1,27,24.9,62.31,1.45,0.0
2014,1,28,25.51,61.69,1.22,0.0
2014,1,29,25.39,63.38,1.23,0.0
2014,1,30,25.81,62.94,1.11,0.0
2014,1,31,26.21,62.31,0.95,0.0
2014,2,1,26.59,63.69,1.2,0.0
2014,2,2,26.33,65.69,1.37,0.0
2014,2,3,25.95,61.38,1.43,0.0
2014,2,4,25.52,61.0,1.02,0.0
2014,2,5,25.88,63.56,0.87,0.0
2014,2,6,25.79,56.0,1.04,0.0
2014,2,7,25.91,55.88,0.98,0.0
2014,2,8,25.54,55.62,0.97,0.0
2014,2,9,25.62,58.94,1.04,0.0
2014,2,10,26.56,62.81,0.79,0.0
2014,2,11,26.48,61.38,1.07,0.0
2014,2,12,26.76,64.5,1.01,0.0
2014,2,13,27.15,64.5,0.95,0.0
2014,2,14,27.46,66.0,1.04,0.02
2014,2,15,27.04,69.94,1.29,0.01
2014,2,16,26.97,71.56,1.34,0.0
2014,2,17,28.16,66.0,1.09,0.0
2014,2,18,28.59,64.44,0.86,0.0
2014,2,19,28.01,61.0,1.12,0.0
2014,2,20,27.81,66.88,0.96,1.92
2014,2,21,26.01,76.75,0.95,12.81
2014,2,22,27.11,68.5,0.95,4.76
2014,2,23,27.51,61.75,0.9,0.55
2014,2,24,27.09,68.0,1.4,1.12
2014,2,25,27.41,67.38,1.77,0.28
2014,2,26,27.62,59.62,1.38,0.0
2014,2,27,27.36,60.19,1.04,0.1
2014,2,28,27.72,68.94,0.77,0.68
2014,3,1,26.8,74.06,0.77,8.3
2014,3,2,25.33,79.88,0.62,4.78
2014,3,3,26.81,70.38,0.83,0.62
2014,3,4,28.12,67.31,1.02,0.28
2014,3,5,27.35,71.81,0.92,1.99
2014,3,6,27.91,69.62,0.87,1.21
2014,3,7,27.63,65.25,1.31,0.23
2014,3,8,27.82,64.81,1.28,0.01
2014,3,9,27.98,60.5,1.13,0.03
2014,3,10,28.53,58.62,1.01,0.01
2014,3,11,28.31,56.81,1.55,0.0
2014,3,12,27.68,54.69,1.77,0.0
2014,3,13,27.79,59.06,1.27,0.0
2014,3,14,27.85,55.75,1.52,0.0
2014,3,15,27.57,52.0,1.01,0.0
2014,3,16,28.04,51.88,1.14,0.0
2014,3,17,28.65,51.19,1.12,0.0
2014,3,18,29.66,54.19,1.02,0.0
2014,3,19,28.62,57.94,0.92,0.36
2014,3,20,29.24,63.75,0.98,3.36
2014,3,21,28.58,70.25,0.93,3.54
2014,3,22,28.92,68.94,1.11,0.47
2014,3,23,29.73,61.81,0.98,0.05
2014,3,24,29.66,58.69,0.73,0.0
2014,3,25,29.75,52.81,0.97,0.0
2014,3,26,29.12,46.88,1.01,0.0
2014,3,27,29.01,49.06,0.85,0.0
2014,3,28,29.61,48.44,0.78,0.0
2014,3,29,29.86,43.31,0.87,0.0
2014,3,30,30.09,52.75,0.92,0.0
2014,3,31,29.9,63.12,1.94,0.0
2014,4,1,30.04,63.62,2.09,0.0
2014,4,2,29.96,63.75,2.16,0.01
2014,4,3,30.55,58.56,1.0,0.01
2014,4,4,30.9,58.25,0.84,0.0
2014,4,5,30.42,58.94,0.9,0.22
2014,4,6,29.06,63.69,1.2,1.11
2014,4,7,28.84,66.31,1.23,4.37
2014,4,8,27.33,77.06,1.05,2.61
2014,4,9,27.69,76.44,1.6,0.36
2014,4,10,28.19,74.06,1.51,1.55
2014,4,11,27.57,75.81,1.55,0.65
2014,4,12,28.29,72.0,1.8,8.91
2014,4,13,27.8,76.19,1.34,4.15
2014,4,14,27.69,78.69,1.04,12.28
2014,4,15,28.31,72.25,0.75,0.54
2014,4,16,28.18,72.88,1.38,2.1
2014,4,17,28.12,75.0,1.71,2.78
2014,4,18,28.61,71.94,1.98,0.69
2014,4,19,28.23,76.0,1.68,1.61
2014,4,20,28.79,74.38,0.95,0.74
2014,4,21,29.18,71.38,0.79,0.35
2014,4,22,28.75,73.0,0.63,2.13
2014,4,23,27.78,81.06,0.84,16.78
2014,4,24,26.98,85.12,1.27,9.31
2014,4,25,27.71,80.69,1.82,1.52
2014,4,26,28.3,79.94,1.52,0.54
2014,4,27,27.8,83.44,1.27,11.99
2014,4,28,27.51,82.19,1.28,3.85
2014,4,29,27.26,85.0,0.96,16.32
2014,4,30,26.83,87.38,1.01,28.3
2014,5,1,27.69,78.0,0.98,4.27
2014,5,2,27.99,79.88,0.94,3.19
2014,5,3,28.22,77.81,0.76,1.21
2014,5,4,27.32,86.38,1.03,6.55
2014,5,5,26.78,87.75,0.67,16.09
2014,5,6,25.5,90.69,1.68,85.22
2014,5,7,25.66,90.62,3.7,44.62
2014,5,8,26.21,89.38,2.25,36.65
2014,5,9,26.52,89.62,1.85,8.5
2014,5,10,26.58,88.81,1.41,1.97
2014,5,11,27.12,86.62,1.45,0.24
2014,5,12,27.05,87.75,1.52,4.66
2014,5,13,26.71,87.38,1.41,2.17
2014,5,14,26.9,85.06,1.86,0.2
2014,5,15,27.13,82.56,2.22,0.08
2014,5,16,26.43,82.25,2.09,0.04
2014,5,17,26.37,82.0,2.03,0.08
2014,5,18,26.88,83.12,1.73,0.25
2014,5,19,26.99,87.06,1.45,4.88
2014,5,20,26.88,89.0,1.58,2.11
2014,5,21,26.51,84.88,1.52,2.58
2014,5,22,27.01,85.62,1.79,0.54
2014,5,23,27.5,85.19,1.91,0.92
2014,5,24,27.15,87.88,1.91,4.64
2014,5,25,25.94,89.25,1.61,3.13
2014,5,26,25.95,88.94,1.56,1.47
2014,5,27,27.05,87.56,1.32,0.17
2014,5,28,26.94,89.44,1.29,1.28
2014,5,29,26.69,87.88,1.59,0.27
2014,5,30,26.95,87.25,1.96,0.05
2014,5,31,27.62,85.81,2.23,0.23
2014,6,1,27.09,88.19,2.33,1.12
2014,6,2,26.53,87.81,2.22,3.26
2014,6,3,26.07,84.94,1.73,5.0
2014,6,4,26.15,87.62,2.1,4.3
2014,6,5,26.18,88.38,2.4,8.39
2014,6,6,26.55,85.88,2.94,7.4
2014,6,7,26.3,86.12,3.32,11.24
2014,6,8,26.24,86.19,2.77,17.82
2014,6,9,25.89,89.44,2.83,13.43
2014,6,10,25.82,88.69,2.34,18.01
2014,6,11,25.96,89.56,2.25,13.34
2014,6,12,25.95,90.25,2.21,7.19
2014,6,13,26.13,86.31,2.47,6.11
2014,6,14,26.48,88.75,2.45,4.12
2014,6,15,26.3,88.25,2.3,1.15
2014,6,16,26.55,85.62,2.41,0.68
2014,6,17,26.52,86.31,2.77,5.43
2014,6,18,26.49,85.81,3.05,1.9
2014,6,19,26.18,91.0,2.6,14.67
2014,6,20,26.15,90.44,2.79,6.76
2014,6,21,26.16,89.81,3.03,2.29
2014,6,22,26.23,87.31,2.51,1.55
2014,6,23,26.32,86.56,2.45,0.37
2014,6,24,26.24,86.88,2.87,0.65
2014,6,25,26.16,85.62,2.9,0.26
2014,6,26,26.05,87.62,2.27,0.03
2014,6,27,26.21,88.81,1.83,0.02
2014,6,28,26.47,87.69,1.67,0.09
2014,6,29,26.36,87.0,1.9,0.97
2014,6,30,25.71,86.5,2.22,8.61
2014,7,1,25.27,90.0,2.82,7.4
2014,7,2,25.86,86.06,2.25,0.89
2014,7,3,26.02,87.62,2.42,0.52
2014,7,4,26.05,87.81,2.48,3.56
2014,7,5,25.98,89.19,2.87,4.35
2014,7,6,25.77,86.38,2.29,1.47
2014,7,7,24.94,85.25,2.57,0.31
2014,7,8,24.66,88.31,2.41,2.81
2014,7,9,25.17,88.06,2.27,6.78
2014,7,10,24.86,89.31,2.19,10.34
2014,7,11,25.19,89.0,2.5,3.69
2014,7,12,25.45,88.56,2.8,3.3
2014,7,13,25.59,87.5,2.78,8.22
2014,7,14,25.33,89.19,2.5,18.11
2014,7,15,25.15,91.06,2.32,22.41
2014,7,16,25.03,91.88,1.85,5.36
2014,7,17,25.12,88.81,1.87,1.48
2014,7,18,25.47,89.12,1.92,5.68
2014,7,19,25.37,89.69,2.01,6.21
2014,7,20,25.43,90.12,2.3,3.15
2014,7,21,25.34,89.88,2.38,2.64
2014,7,22,25.05,91.19,2.44,8.34
2014,7,23,24.63,88.56,2.74,9.54
2014,7,24,25.05,88.81,2.18,5.57
2014,7,25,25.02,89.38,2.33,6.78
2014,7,26,24.83,88.5,2.33,5.68
2014,7,27,25.37,90.44,2.52,4.98
2014,7,28,25.03,90.38,2.62,2.86
2014,7,29,25.26,90.44,2.37,5.28
2014,7,30,25.38,86.56,2.52,3.07
2014,7,31,25.26,91.12,2.27,30.75
2014,8,1,25.15,92.38,2.48,60.28
2014,8,2,25.25,91.19,2.17,18.1
2014,8,3,24.82,89.75,2.71,10.63
2014,8,4,24.79,91.0,2.29,7.74
2014,8,5,24.76,89.81,2.53,9.23
2014,8,6,24.76,86.94,2.23,2.73
2014,8,7,23.9,91.0,2.09,2.48
2014,8,8,23.7,90.38,2.29,12.4
2014,8,9,24.23,90.19,1.66,5.31
2014,8,10,23.97,92.19,2.15,6.92
2014,8,11,23.89,90.56,2.09,17.91
2014,8,12,23.71,92.06,1.98,6.41
2014,8,13,23.8,91.0,2.03,0.76
2014,8,14,24.25,89.56,2.2,0.15
2014,8,15,24.37,90.19,2.05,6.9
2014,8,16,24.29,90.12,1.77,4.71
2014,8,17,24.34,89.62,1.96,3.77
2014,8,18,25.2,89.0,1.75,5.96
2014,8,19,25.11,88.88,1.51,22.67
2014,8,20,25.14,89.88,1.91,31.02
2014,8,21,25.09,91.25,2.1,58.94
2014,8,22,24.51,94.81,2.79,65.67
2014,8,23,24.54,90.12,2.79,22.38
2014,8,24,24.84,89.38,1.73,1.12
2014,8,25,25.06,88.19,1.46,0.25
2014,8,26,24.91,89.12,1.74,0.33
2014,8,27,24.81,89.31,2.09,1.74
2014,8,28,24.83,90.31,2.34,11.82
2014,8,29,25.03,89.56,2.41,16.23
2014,8,30,25.1,89.31,2.57,31.52
2014,8,31,25.12,90.75,2.74,22.3
2014,9,1,24.87,90.94,2.23,22.39
2014,9,2,24.76,92.81,1.82,36.1
2014,9,3,24.3,90.62,1.75,26.57
2014,9,4,24.63,89.94,1.46,5.95
2014,9,5,24.76,90.19,1.8,13.21
2014,9,6,24.13,92.94,1.88,3.69
2014,9,7,24.08,92.25,1.99,2.45
2014,9,8,24.36,91.06,2.08,1.26
2014,9,9,24.94,89.56,2.13,0.58
2014,9,10,25.17,89.88,2.05,0.08
2014,9,11,25.16,88.44,1.97,0.06
2014,9,12,25.08,88.88,1.95,2.06
2014,9,13,25.26,89.44,2.16,5.3
2014,9,14,25.13,90.88,2.45,5.06
2014,9,15,25.08,90.81,2.22,1.36
2014,9,16,25.01,90.5,2.13,0.75
2014,9,17,25.37,88.62,2.46,0.83
2014,9,18,25.05,89.62,2.18,0.47
2014,9,19,25.34,88.75,2.26,0.12
2014,9,20,25.23,87.88,2.29,0.01
2014,9,21,25.55,86.81,2.11,0.01
2014,9,22,25.8,87.25,1.93,0.07
2014,9,23,25.71,90.81,1.76,0.5
2014,9,24,25.22,92.94,1.78,1.05
2014,9,25,25.58,91.62,1.31,6.05
2014,9,26,25.09,91.38,1.25,12.83
2014,9,27,25.34,89.75,0.83,5.62
2014,9,28,25.48,90.0,1.09,22.35
2014,9,29,25.51,89.69,1.25,6.71
2014,9,30,25.73,87.0,0.98,5.33
2014,10,1,25.63,87.94,0.71,2.17
2014,10,2,25.26,88.31,1.06,0.67
2014,10,3,25.2,87.06,1.0,8.78
2014,10,4,24.76,91.69,1.4,4.23
2014,10,5,24.91,90.06,1.41,4.41
2014,10,6,25.23,90.62,1.59,5.44
2014,10,7,25.13,91.81,1.48,26.77
2014,10,8,24.78,90.0,1.59,14.84
2014,10,9,25.46,88.06,1.41,10.35
2014,10,10,25.64,88.5,1.83,3.71
2014,10,11,24.92,88.12,1.68,0.27
2014,10,12,25.27,87.94,1.9,2.41
2014,10,13,25.83,90.38,1.68,5.1
2014,10,14,25.78,91.56,1.09,11.77
2014,10,15,25.61,90.69,1.03,5.09
2014,10,16,25.48,88.62,0.88,17.69
2014,10,17,25.13,87.19,0.88,40.91
2014,10,18,24.06,93.75,1.4,49.09
2014,10,19,24.43,87.94,0.48,29.95
2014,10,20,24.95,88.56,1.04,14.27
2014,10,21,24.44,91.19,1.34,24.93
2014,10,22,23.93,91.25,0.81,25.05
2014,10,23,25.18,89.12,1.07,11.55
2014,10,24,25.21,87.19,0.82,3.81
2014,10,25,25.48,87.31,1.06,4.65
2014,10,26,25.53,84.81,0.63,3.22
2014,10,27,26.08,84.38,0.62,4.13
2014,10,28,25.89,88.12,0.72,2.89
2014,10,29,24.94,93.81,0.96,5.92
2014,10,30,24.28,91.88,1.27,2.62
2014,10,31,24.48,89.88,1.05,5.02
2014,11,1,24.64,89.56,0.91,5.39
2014,11,2,24.56,84.31,0.59,6.81
2014,11,3,24.5,87.88,0.88,12.63
2014,11,4,23.65,91.0,1.02,4.37
2014,11,5,24.98,85.69,1.29,0.3
2014,11,6,25.59,85.69,1.22,0.2
2014,11,7,25.88,81.5,0.83,0.04
2014,11,8,25.44,84.5,1.03,0.0
2014,11,9,25.07,82.75,1.09,0.0
2014,11,10,25.3,88.12,1.31,0.91
2014,11,11,25.94,85.62,0.68,1.73
2014,11,12,25.73,84.31,0.59,12.78
2014,11,13,25.29,89.06,0.88,20.58
2014,11,14,24.83,93.25,1.33,18.8
2014,11,15,25.39,88.0,1.3,4.34
2014,11,16,25.05,87.25,1.39,7.39
2014,11,17,24.93,86.56,1.62,2.08
2014,11,18,24.8,86.0,1.71,1.56
2014,11,19,24.69,89.69,1.84,1.6
2014,11,20,24.49,88.06,1.59,6.33
2014,11,21,23.58,91.81,1.67,13.51
2014,11,22,24.44,88.5,1.38,3.26
2014,11,23,24.01,90.62,1.47,3.64
2014,11,24,24.5,86.75,1.08,0.13
2014,11,25,23.53,83.94,1.17,0.01
2014,11,26,23.36,83.88,1.16,0.32
2014,11,27,23.1,89.44,0.84,9.51
2014,11,28,23.76,90.94,0.66,5.59
2014,11,29,23.97,83.38,0.67,1.74
2014,11,30,21.93,84.88,0.55,0.64
2014,12,1,23.69,88.38,1.26,2.19
2014,12,2,23.62,89.38,1.11,0.72
2014,12,3,24.84,81.44,0.75,0.0
2014,12,4,23.92,82.44,1.01,0.0
2014,12,5,22.28,81.75,1.55,0.0
2014,12,6,22.99,81.31,1.34,0.0
2014,12,7,24.43,84.56,1.02,0.0
2014,12,8,25.26,86.56,0.9,5.79
2014,12,9,24.9,86.81,1.14,3.14
2014,12,10,24.27,90.19,1.27,27.14
2014,12,11,24.06,88.56,1.58,6.15
2014,12,12,24.53,87.0,1.39,3.03
2014,12,13,24.32,87.75,1.48,0.83
2014,12,14,24.86,87.56,1.32,3.41
2014,12,15,24.8,82.75,1.23,0.38
2014,12,16,24.95,86.44,1.07,0.72
2014,12,17,24.87,87.94,1.73,0.95
2014,12,18,24.62,86.88,2.22,1.58
2014,12,19,24.53,87.31,1.96,3.35
2014,12,20,23.65,85.12,1.82,0.13
2014,12,21,24.18,81.75,1.2,0.05
2014,12,22,24.19,83.31,1.07,0.0
2014,12,23,25.0,81.75,0.97,0.15
2014,12,24,25.1,84.94,1.08,1.42
2014,12,25,24.35,85.44,1.08,0.3
2014,12,26,23.19,81.88,0.91,0.02
2014,12,27,23.44,75.94,1.04,0.0
2014,12,28,24.12,80.25,0.8,3.53
2014,12,29,25.24,83.5,0.97,1.66
2014,12,30,25.14,87.56,1.32,1.0
2014,12,31,25.05,88.56,1.43,2.34
2015,1,1,24.25,86.69,1.54,1.02
2015,1,2,23.49,78.0,1.14,0.0
2015,1,3,24.12,74.06,0.89,0.0
2015,1,4,24.81,78.5,0.7,0.0
2015,1,5,24.58,82.0,0.98,0.0
2015,1,6,24.46,79.56,0.88,0.0
2015,1,7,24.12,82.5,0.86,0.0
2015,1,8,24.66,81.94,0.71,0.0
2015,1,9,24.56,82.69,0.69,0.0
2015,1,10,24.1,78.69,1.16,0.0
2015,1,11,22.3,74.25,1.57,0.0
2015,1,12,22.48,72.25,1.31,0.0
2015,1,13,22.49,71.44,1.34,0.0
2015,1,14,22.76,73.88,1.06,0.0
2015,1,15,23.39,72.69,1.02,0.0
2015,1,16,23.39,74.56,1.18,0.0
2015,1,17,24.34,78.88,1.29,0.0
2015,1,18,24.62,75.62,1.2,0.0
2015,1,19,24.1,73.75,1.38,0.0
2015,1,20,23.5,72.56,1.43,0.0
2015,1,21,23.65,74.44,1.41,0.38
2015,1,22,23.59,68.19,1.06,2.2
2015,1,23,25.02,73.38,0.89,0.01
2015,1,24,25.12,73.94,1.12,0.02
2015,1,25,25.38,72.31,1.43,0.0
2015,1,26,24.76,67.25,1.36,0.01
2015,1,27,24.74,71.44,1.55,0.0
2015,1,28,25.64,72.12,1.31,0.0
2015,1,29,25.94,71.44,1.08,0.0
2015,1,30,25.94,71.56,1.09,0.0
2015,1,31,25.76,66.44,1.52,0.0
2015,2,1,25.64,64.88,1.16,0.0
2015,2,2,25.23,63.81,1.62,0.0
2015,2,3,25.39,65.62,1.84,0.0
2015,2,4,25.23,67.44,2.0,0.0
2015,2,5,26.02,67.88,1.79,0.05
2015,2,6,26.1,66.44,1.19,0.45
2015,2,7,26.15,68.19,1.04,0.39
2015,2,8,25.77,66.44,1.3,0.01
2015,2,9,25.98,64.12,1.16,0.0
2015,2,10,26.0,66.81,1.25,0.0
2015,2,11,27.08,65.31,1.06,0.01
2015,2,12,27.75,64.94,1.09,0.02
2015,2,13,27.64,65.62,0.88,0.06
2015,2,14,27.58,66.19,0.94,0.01
2015,2,15,27.48,61.44,0.94,0.0
2015,2,16,26.79,58.88,1.17,0.0
2015,2,17,26.32,61.31,0.99,0.0
2015,2,18,26.14,57.75,0.93,0.0
2015,2,19,26.23,59.06,0.88,0.0
2015,2,20,26.37,56.94,1.32,0.0
2015,2,21,25.95,58.0,1.4,0.0
2015,2,22,26.02,52.81,1.34,0.0
2015,2,23,26.39,52.25,1.34,0.0
2015,2,24,27.04,53.69,1.02,0.0
2015,2,25,28.04,61.31,0.92,0.0
2015,2,26,28.22,64.06,0.97,0.07
2015,2,27,27.33,71.44,1.2,0.21
2015,2,28,27.46,71.0,1.17,0.18
2015,3,1,28.52,64.69,0.99,0.04
2015,3,2,27.95,69.5,1.27,0.79
2015,3,3,27.62,72.25,1.41,1.2
2015,3,4,26.4,77.62,1.26,0.39
2015,3,5,28.66,64.38,0.89,0.09
2015,3,6,28.4,67.31,0.92,2.71
2015,3,7,27.98,70.56,0.83,2.86
2015,3,8,28.51,62.69,1.06,0.83
2015,3,9,28.28,62.75,1.0,0.16
2015,3,10,28.5,59.69,0.98,0.12
2015,3,11,28.2,55.81,1.01,0.02
2015,3,12,29.06,56.81,1.23,0.05
2015,3,13,29.26,58.44,0.92,0.78
2015,3,14,27.68,67.62,1.24,9.2
2015,3,15,27.55,71.88,1.51,5.03
2015,3,16,27.21,77.19,1.04,9.38
