-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  11.2588   Longitude 75.7804 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 165.2 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M,WS2M,PRECTOTCORR
2013,8,1,25.42,92.44,3.41,31.84
2013,8,2,25.23,93.38,2.74,24.84
2013,8,3,24.86,92.69,2.34,23.09
2013,8,4,24.62,93.5,3.46,57.49
2013,8,5,24.18,93.19,3.79,44.17
2013,8,6,24.16,93.75,3.29,33.15
2013,8,7,24.55,92.31,2.7,17.48
2013,8,8,24.67,91.75,2.87,15.17
2013,8,9,24.63,92.25,2.9,6.17
2013,8,10,24.89,91.88,2.69,6.89
2013,8,11,24.98,90.81,2.56,8.93
2013,8,12,24.96,91.31,2.81,8.67
2013,8,13,24.76,92.38,2.44,20.53
2013,8,14,24.98,89.44,2.2,7.6
2013,8,15,24.92,90.94,2.05,14.0
2013,8,16,24.84,91.94,1.98,12.83
2013,8,17,24.94,90.69,1.62,6.4
2013,8,18,24.84,90.69,2.11,15.86
2013,8,19,24.97,90.0,2.2,6.03
2013,8,20,25.22,91.06,2.76,15.78
2013,8,21,25.17,89.5,2.85,13.71
2013,8,22,25.15,88.81,2.48,4.92
2013,8,23,25.31,88.69,2.9,3.07
2013,8,24,25.28,87.81,2.77,7.04
2013,8,25,25.29,88.62,2.72,4.16
2013,8,26,25.2,90.75,2.27,2.09
2013,8,27,25.46,89.44,2.16,2.02
2013,8,28,25.11,90.81,2.58,3.27
2013,8,29,25.32,91.12,2.73,3.73
2013,8,30,25.57,90.69,2.66,3.07
2013,8,31,25.75,91.25,2.88,3.36
2013,9,1,25.74,91.38,2.54,11.55
2013,9,2,25.43,92.25,1.92,7.48
2013,9,3,24.73,89.12,1.23,12.02
2013,9,4,24.39,83.81,0.99,2.69
2013,9,5,24.83,86.5,1.84,5.34
2013,9,6,24.87,89.12,2.34,8.62
2013,9,7,24.56,88.81,2.87,13.97
2013,9,8,24.65,86.31,3.22,8.88
2013,9,9,24.49,86.5,2.93,1.57
2013,9,10,24.89,85.19,2.66,4.76
2013,9,11,24.89,87.19,2.19,2.21
2013,9,12,24.77,91.12,2.59,12.83
2013,9,13,25.16,90.88,3.02,8.09
2013,9,14,25.55,90.81,2.58,12.55
2013,9,15,25.6,91.25,2.87,17.04
2013,9,16,25.67,92.5,2.86,10.61
2013,9,17,25.15,94.06,3.88,25.09
2013,9,18,25.1,89.81,3.3,20.75
2013,9,19,25.36,89.88,2.48,11.32
2013,9,20,25.32,91.81,2.8,17.65
2013,9,21,25.32,91.06,2.59,7.32
2013,9,22,25.37,88.0,2.27,1.74
2013,9,23,25.09,87.0,1.59,2.85
2013,9,24,25.48,86.25,1.77,1.64
2013,9,25,25.58,86.69,1.87,2.04
2013,9,26,25.79,84.75,1.38,0.31
2013,9,27,26.17,81.88,1.4,0.21
2013,9,28,25.73,86.12,1.95,0.58
2013,9,29,25.11,87.31,2.16,2.51
2013,9,30,25.43,88.06,2.88,15.4
2013,10,1,25.55,88.19,3.3,9.22
2013,10,2,25.63,86.25,3.01,3.21
2013,10,3,25.31,83.88,2.24,0.57
2013,10,4,25.27,81.0,1.87,0.18
2013,10,5,25.34,79.31,2.15,5.15
2013,10,6,25.33,88.12,2.39,11.5
2013,10,7,25.97,88.0,2.05,3.81
2013,10,8,25.81,88.75,2.05,10.09
2013,10,9,24.92,88.88,1.73,14.01
2013,10,10,25.52,85.19,1.53,7.55
2013,10,11,25.48,86.69,2.21,1.15
2013,10,12,25.37,86.94,2.4,6.42
2013,10,13,26.01,87.88,2.65,7.14
2013,10,14,26.0,86.25,2.33,0.36
2013,10,15,26.14,87.69,2.52,1.49
2013,10,16,25.76,91.5,3.02,12.86
2013,10,17,25.07,93.06,3.84,9.76
2013,10,18,25.54,88.25,2.97,6.93
2013,10,19,26.25,86.81,1.9,17.22
2013,10,20,25.44,91.75,3.37,17.61
2013,10,21,26.01,87.0,2.71,4.37
2013,10,22,26.27,88.94,2.97,7.13
2013,10,23,26.37,86.19,2.38,8.65
2013,10,24,26.17,87.5,2.59,9.35
2013,10,25,26.23,88.88,2.85,8.28
2013,10,26,26.11,84.75,2.2,4.81
2013,10,27,25.83,79.75,1.56,0.93
2013,10,28,25.3,77.75,1.21,0.05
2013,10,29,25.79,79.06,1.41,0.2
2013,10,30,24.91,84.25,1.52,0.76
2013,10,31,25.5,84.44,1.2,2.62
2013,11,1,26.7,81.88,1.15,2.25
2013,11,2,27.06,81.88,1.0,12.91
2013,11,3,26.88,81.38,1.12,5.64
2013,11,4,26.87,80.0,0.97,6.34
2013,11,5,26.62,78.94,1.16,1.51
2013,11,6,27.0,75.88,1.22,1.13
2013,11,7,26.53,76.88,1.39,1.53
2013,11,8,26.83,78.0,1.31,0.74
2013,11,9,26.42,71.5,1.17,0.42
2013,11,10,26.19,75.0,1.17,0.04
2013,11,11,26.58,78.56,1.3,0.18
2013,11,12,25.94,84.81,1.34,3.09
2013,11,13,25.98,81.25,1.78,16.05
2013,11,14,25.83,80.0,1.64,4.44
2013,11,15,26.26,76.75,0.92,0.76
2013,11,16,25.37,75.56,1.2,0.94
2013,11,17,25.58,83.0,1.81,4.46
2013,11,18,26.26,79.19,1.77,3.57
2013,11,19,26.39,76.62,1.26,2.25
2013,11,20,26.31,80.69,1.2,1.12
2013,11,21,26.32,79.06,1.22,0.93
2013,11,22,26.3,76.12,0.98,0.79
2013,11,23,26.47,77.25,0.94,5.46
2013,11,24,25.84,82.44,1.2,5.31
2013,11,25,26.22,82.0,1.05,2.87
2013,11,26,26.4,83.75,1.37,6.25
2013,11,27,25.28,89.25,1.43,3.87
2013,11,28,26.0,80.81,1.26,1.11
2013,11,29,26.19,82.56,1.92,1.31
2013,11,30,26.12,78.0,1.5,1.16
2013,12,1,26.58,77.69,0.88,3.83
2013,12,2,26.01,80.12,0.88,7.41
2013,12,3,26.11,74.25,1.21,1.34
2013,12,4,25.97,72.56,1.27,0.12
2013,12,5,25.73,71.62,1.61,0.01
2013,12,6,25.92,67.94,1.0,0.0
2013,12,7,25.36,67.44,1.39,0.0
2013,12,8,25.94,72.12,1.45,0.01
2013,12,9,26.11,74.75,1.55,1.19
2013,12,10,25.24,69.0,1.77,0.0
2013,12,11,24.67,64.62,1.86,0.0
2013,12,12,24.89,70.44,1.73,0.69
2013,12,13,26.57,79.06,2.18,2.06
2013,12,14,26.46,75.31,1.57,0.62
2013,12,15,26.74,77.38,1.49,0.77
2013,12,16,25.38,65.56,1.09,0.35
2013,12,17,24.58,60.44,1.62,0.0
2013,12,18,24.88,65.0,1.51,0.0
2013,12,19,25.52,67.62,1.47,0.0
2013,12,20,25.3,70.0,1.52,0.0
2013,12,21,25.62,68.81,1.55,0.0
2013,12,22,25.89,64.88,1.21,0.01
2013,12,23,25.15,63.38,1.8,0.0
2013,12,24,25.23,67.5,2.26,0.0
2013,12,25,25.95,69.38,1.56,0.0
2013,12,26,25.94,66.75,1.54,0.0
2013,12,27,25.37,67.19,1.72,0.02
2013,12,28,25.17,65.69,1.68,0.01
2013,12,29,25.3,68.44,1.4,0.0
2013,12,30,25.71,64.62,1.77,0.02
2013,12,31,25.8,62.94,1.63,0.01
2014,1,1,25.74,62.5,1.55,0.0
2014,1,2,25.94,64.94,1.51,0.0
2014,1,3,26.05,64.19,1.56,0.0
2014,1,4,26.46,68.38,1.29,0.0
2014,1,5,26.23,68.38,1.52,0.03
2014,1,6,26.18,72.31,1.59,0.0
2014,1,7,26.31,64.94,1.53,0.0
2014,1,8,26.75,62.25,1.54,0.0
2014,1,9,27.09,66.38,1.3,0.01
2014,1,10,26.69,68.06,1.8,0.1
2014,1,11,26.56,68.62,1.64,0.14
2014,1,12,26.55,69.19,1.84,0.02
2014,1,13,26.89,66.88,1.87,0.03
2014,1,14,27.13,63.88,1.8,0.01
2014,1,15,27.43,65.12,1.77,0.14
2014,1,16,27.33,66.62,1.98,0.15
2014,1,17,27.18,68.12,1.62,0.84
2014,1,18,26.55,69.0,1.45,0.46
2014,1,19,27.44,59.44,1.77,0.23
2014,1,20,27.71,64.0,1.9,0.04
2014,1,21,27.47,60.38,1.89,0.27
2014,1,22,27.2,59.38,2.19,0.02
2014,1,23,27.08,60.75,1.97,0.17
2014,1,24,27.01,63.12,2.05,0.03
2014,1,25,27.5,63.25,2.1,0.04
2014,1,26,27.62,56.75,1.74,0.01
2014,1,27,27.09,52.62,1.6,0.0
2014,1,28,26.85,53.25,2.06,0.0
2014,1,29,26.61,57.94,2.11,0.0
2014,1,30,26.8,58.25,2.0,0.0
2014,1,31,27.19,56.25,1.95,0.04
2014,2,1,27.1,59.44,1.96,0.0
2014,2,2,27.48,60.81,1.76,0.0
2014,2,3,27.68,59.56,2.02,0.0
2014,2,4,27.42,63.69,1.92,0.0
2014,2,5,27.31,70.0,1.66,0.0
2014,2,6,27.82,64.06,1.7,0.0
2014,2,7,27.33,58.75,2.1,0.0
2014,2,8,27.22,57.62,2.22,0.0
2014,2,9,26.87,66.31,1.73,0.0
2014,2,10,27.4,63.75,2.57,0.0
2014,2,11,27.01,60.38,1.77,0.0
2014,2,12,26.83,68.38,1.92,0.02
2014,2,13,26.72,70.75,1.8,0.01
2014,2,14,27.15,66.75,2.53,0.01
2014,2,15,26.98,67.38,2.45,0.05
2014,2,16,27.1,64.75,2.65,0.07
2014,2,17,27.65,60.69,2.91,0.02
2014,2,18,28.23,62.69,2.03,0.05
2014,2,19,28.31,61.12,1.9,0.0
2014,2,20,27.44,67.19,1.88,0.04
2014,2,21,27.71,64.69,1.9,0.18
2014,2,22,28.01,64.19,1.96,0.01
2014,2,23,28.05,62.5,1.78,0.46
2014,2,24,28.54,56.25,2.01,0.07
2014,2,25,28.84,60.62,1.82,0.16
2014,2,26,28.73,62.94,1.67,0.12
2014,2,27,27.9,67.69,1.68,0.13
2014,2,28,28.03,69.31,2.45,0.04
2014,3,1,28.32,65.44,2.7,0.02
2014,3,2,27.85,61.31,2.9,0.04
2014,3,3,27.07,62.88,1.9,0.29
2014,3,4,27.19,68.88,1.8,0.43
2014,3,5,27.74,71.0,2.62,0.4
2014,3,6,28.4,64.25,2.31,0.2
2014,3,7,28.84,61.38,1.96,0.75
2014,3,8,29.22,60.12,2.01,0.66
2014,3,9,28.54,64.44,1.75,2.77
2014,3,10,28.68,63.12,1.56,0.67
2014,3,11,29.33,55.12,1.77,0.1
2014,3,12,29.12,50.06,2.09,0.03
2014,3,13,29.46,48.81,1.71,0.0
2014,3,14,29.5,51.75,2.03,0.03
2014,3,15,29.21,52.12,1.65,0.13
2014,3,16,29.59,50.56,1.7,0.23
2014,3,17,29.53,54.44,1.77,0.16
2014,3,18,29.99,53.5,2.02,0.03
2014,3,19,29.74,58.56,1.84,0.18
2014,3,20,29.42,65.5,1.8,0.12
2014,3,21,29.29,66.69,1.95,0.04
2014,3,22,28.9,70.19,1.95,0.01
2014,3,23,29.44,63.56,1.78,0.0
2014,3,24,29.46,63.94,1.97,0.0
2014,3,25,29.86,60.5,1.82,0.0
2014,3,26,30.19,53.62,2.1,0.0
2014,3,27,29.43,60.31,1.9,0.0
2014,3,28,29.49,59.06,1.9,0.0
2014,3,29,30.11,57.25,1.85,0.0
2014,3,30,29.74,68.12,1.99,0.0
2014,3,31,29.3,69.25,2.32,0.02
2014,4,1,29.15,70.31,2.44,0.4
2014,4,2,28.87,70.81,2.9,0.38
2014,4,3,30.1,66.75,1.92,0.31
2014,4,4,29.76,68.25,1.77,0.26
2014,4,5,29.71,67.75,1.77,0.13
2014,4,6,29.69,68.81,1.9,0.83
2014,4,7,28.82,73.12,1.69,1.55
2014,4,8,27.67,80.38,1.35,16.26
2014,4,9,27.83,78.19,2.12,7.62
2014,4,10,28.66,71.94,2.22,0.91
2014,4,11,28.29,73.5,2.0,1.4
2014,4,12,28.65,73.81,2.48,2.29
2014,4,13,28.83,72.25,2.22,3.71
2014,4,14,28.19,76.12,1.95,5.32
2014,4,15,27.91,77.31,1.87,3.97
2014,4,16,27.57,79.94,1.8,4.76
2014,4,17,28.21,75.88,2.42,2.78
2014,4,18,28.66,73.81,2.87,0.74
2014,4,19,27.95,81.94,2.35,0.98
2014,4,20,28.39,82.0,1.34,0.38
2014,4,21,28.83,78.31,1.48,0.96
2014,4,22,29.19,75.5,1.23,0.72
2014,4,23,29.03,79.25,1.67,0.67
2014,4,24,28.54,81.06,2.13,1.0
2014,4,25,28.58,79.56,1.97,0.9
2014,4,26,28.63,79.44,1.65,3.52
2014,4,27,28.91,78.62,1.48,2.45
2014,4,28,28.46,81.12,1.66,0.96
2014,4,29,28.43,78.56,1.7,1.69
2014,4,30,28.44,78.19,1.79,3.49
2014,5,1,28.16,82.0,1.51,8.54
2014,5,2,28.59,81.44,1.88,11.7
2014,5,3,28.8,78.62,1.8,8.41
2014,5,4,28.72,79.38,1.73,5.86
2014,5,5,28.6,79.75,1.39,3.04
2014,5,6,28.26,79.19,1.23,15.61
2014,5,7,27.5,80.75,2.07,27.74
2014,5,8,26.59,91.0,3.62,88.34
2014,5,9,27.14,85.12,1.84,15.15
2014,5,10,27.51,85.62,1.91,5.54
2014,5,11,28.01,81.12,2.02,4.49
2014,5,12,27.76,82.19,2.41,3.42
2014,5,13,27.46,81.12,2.08,0.47
2014,5,14,27.91,82.0,2.63,0.48
2014,5,15,27.51,81.31,2.86,0.47
2014,5,16,27.15,77.5,2.52,0.29
2014,5,17,27.37,78.38,2.35,0.82
2014,5,18,27.82,82.56,2.19,1.48
2014,5,19,28.02,88.06,1.88,11.48
2014,5,20,26.89,87.38,1.9,9.37
2014,5,21,27.39,76.69,1.49,2.39
2014,5,22,27.69,83.75,1.92,5.41
2014,5,23,28.01,86.62,2.02,2.84
2014,5,24,28.16,83.44,2.29,5.9
2014,5,25,27.58,82.19,2.07,3.3
2014,5,26,26.75,79.88,1.27,0.41
2014,5,27,28.18,78.62,1.47,0.54
2014,5,28,28.04,84.19,1.27,10.93
2014,5,29,27.12,85.94,1.48,8.8
2014,5,30,27.4,86.81,1.83,3.22
2014,5,31,27.77,87.94,2.21,16.7
2014,6,1,27.92,87.38,2.93,8.27
2014,6,2,27.69,83.94,2.81,21.11
2014,6,3,26.96,85.31,2.15,9.61
2014,6,4,27.23,85.0,2.03,7.72
2014,6,5,27.21,87.56,2.92,9.02
2014,6,6,27.23,89.25,3.24,18.17
2014,6,7,26.87,87.06,3.45,9.45
2014,6,8,27.3,85.81,2.83,14.71
2014,6,9,27.03,87.69,3.01,16.46
2014,6,10,26.68,90.31,3.23,26.33
2014,6,11,26.72,89.06,2.38,30.52
2014,6,12,26.55,88.38,1.91,26.83
2014,6,13,26.69,87.75,2.35,23.04
2014,6,14,27.0,87.44,2.56,10.18
2014,6,15,26.44,88.5,2.36,4.84
2014,6,16,26.95,86.44,3.01,19.9
2014,6,17,26.67,89.0,2.76,22.3
2014,6,18,27.08,87.19,3.91,15.44
2014,6,19,27.12,86.94,3.71,16.31
2014,6,20,27.08,87.75,3.75,19.06
2014,6,21,26.86,89.25,3.47,30.34
2014,6,22,26.84,88.38,3.24,17.21
2014,6,23,26.81,88.31,3.54,13.43
2014,6,24,26.8,87.5,3.78,8.07
2014,6,25,26.8,85.56,3.44,2.76
2014,6,26,26.92,85.5,2.85,1.31
2014,6,27,26.98,87.19,2.61,0.69
2014,6,28,26.96,90.69,2.59,0.93
2014,6,29,26.73,90.19,2.06,5.68
2014,6,30,26.27,90.69,2.66,22.69
2014,7,1,26.1,91.69,3.26,22.12
2014,7,2,26.51,87.81,2.68,6.06
2014,7,3,26.75,85.56,3.24,4.23
2014,7,4,26.74,87.44,3.14,6.27
2014,7,5,26.41,91.5,3.22,15.65
2014,7,6,25.68,91.25,2.65,13.14
2014,7,7,24.76,87.75,2.4,12.23
2014,7,8,24.68,88.94,2.24,13.89
2014,7,9,25.19,91.81,2.42,33.47
2014,7,10,25.67,89.44,2.68,50.73
2014,7,11,26.03,90.62,3.09,24.27
2014,7,12,25.94,91.38,3.48,44.24
2014,7,13,25.69,92.38,3.21,74.22
2014,7,14,25.69,93.44,3.15,52.92
2014,7,15,25.62,93.19,3.15,43.08
2014,7,16,25.71,92.31,2.46,20.31
2014,7,17,25.62,91.06,2.42,9.6
2014,7,18,25.9,91.62,2.13,30.05
2014,7,19,25.95,91.81,2.55,39.47
2014,7,20,25.67,93.31,2.94,40.41
2014,7,21,25.53,93.12,2.7,43.93
2014,7,22,25.4,93.12,2.57,46.06
2014,7,23,25.06,91.81,2.78,41.98
2014,7,24,25.33,90.56,1.82,35.02
2014,7,25,25.41,92.69,1.93,19.92
2014,7,26,25.6,92.44,2.16,31.29
2014,7,27,25.65,92.19,2.27,32.02
2014,7,28,25.54,92.94,2.52,9.06
2014,7,29,25.47,92.31,2.6,5.09
2014,7,30,25.47,91.06,2.75,25.11
2014,7,31,25.66,89.44,3.0,74.65
2014,8,1,25.7,92.0,3.18,47.09
2014,8,2,25.66,92.19,2.43,36.22
2014,8,3,25.57,93.69,2.68,24.6
2014,8,4,25.26,92.62,2.51,34.66
2014,8,5,24.96,92.12,2.88,38.54
2014,8,6,24.84,90.0,2.21,18.85
2014,8,7,24.75,90.19,1.48,22.78
2014,8,8,24.56,90.88,1.89,23.89
2014,8,9,24.97,88.94,1.75,14.75
2014,8,10,24.76,89.5,2.53,12.11
2014,8,11,24.42,92.62,2.88,50.63
2014,8,12,24.65,91.19,3.01,8.21
2014,8,13,24.48,89.81,2.84,5.58
2014,8,14,24.58,90.62,2.48,6.99
2014,8,15,25.05,89.25,2.45,4.91
2014,8,16,25.37,88.38,1.94,2.62
2014,8,17,25.15,90.44,2.44,5.2
2014,8,18,25.34,90.06,2.16,5.06
2014,8,19,25.44,87.56,1.9,8.42
2014,8,20,25.85,88.88,2.12,8.69
2014,8,21,25.37,93.31,2.38,20.46
2014,8,22,25.87,91.5,2.21,42.29
2014,8,23,25.25,93.69,3.34,47.58
2014,8,24,25.45,89.56,2.2,15.77
2014,8,25,25.19,88.5,1.62,6.72
2014,8,26,25.08,88.06,1.81,10.29
2014,8,27,24.71,90.38,2.55,26.33
2014,8,28,25.26,88.5,2.98,22.96
2014,8,29,25.02,89.31,3.06,27.79
2014,8,30,24.94,88.31,3.3,42.76
2014,8,31,25.37,89.38,3.23,46.3
2014,9,1,25.49,91.31,2.81,44.48
2014,9,2,25.27,90.69,1.84,21.28
2014,9,3,24.98,89.94,2.13,22.52
2014,9,4,25.25,89.06,1.74,11.82
2014,9,5,24.94,88.81,1.99,13.86
2014,9,6,25.26,90.19,2.44,18.25
2014,9,7,25.32,91.31,2.94,17.83
2014,9,8,25.38,88.88,2.6,13.83
2014,9,9,25.68,87.19,2.79,6.73
2014,9,10,25.44,87.75,2.67,3.53
2014,9,11,25.57,85.69,2.37,0.57
2014,9,12,25.7,85.88,2.7,0.28
2014,9,13,25.92,86.5,2.87,3.78
2014,9,14,25.83,88.81,3.13,17.63
2014,9,15,25.48,89.12,2.87,9.81
2014,9,16,25.62,88.06,2.78,5.2
2014,9,17,25.51,87.25,2.8,2.38
2014,9,18,25.55,87.0,2.82,4.22
2014,9,19,25.86,87.69,2.88,3.82
2014,9,20,25.5,88.25,2.89,1.41
2014,9,21,25.8,87.19,2.8,0.28
2014,9,22,26.04,87.88,2.52,0.9
2014,9,23,26.37,90.12,2.96,4.67
2014,9,24,26.0,94.0,3.45,9.79
2014,9,25,26.8,90.88,1.77,12.21
2014,9,26,25.85,93.5,2.34,12.0
2014,9,27,26.53,85.88,1.16,10.7
2014,9,28,26.6,86.19,1.03,8.01
2014,9,29,26.61,86.06,1.27,8.34
2014,9,30,25.65,88.31,1.38,6.61
2014,10,1,26.05,86.25,1.43,2.41
2014,10,2,26.76,82.56,1.48,0.95
2014,10,3,26.4,85.25,1.7,3.15
2014,10,4,25.51,90.88,2.72,5.53
2014,10,5,25.2,87.88,1.18,5.18
2014,10,6,26.18,89.06,2.09,6.09
2014,10,7,26.01,83.69,1.49,8.85
2014,10,8,25.54,85.06,1.43,4.14
2014,10,9,26.15,87.94,2.21,26.06
2014,10,10,26.14,91.38,2.86,9.67
2014,10,11,25.79,85.06,2.23,10.82
2014,10,12,25.65,91.69,3.17,12.56
2014,10,13,26.71,87.38,1.69,1.28
2014,10,14,26.8,85.06,1.45,2.14
2014,10,15,25.02,88.56,1.81,9.8
2014,10,16,26.84,80.88,1.26,9.12
2014,10,17,26.22,82.62,1.78,13.22
2014,10,18,25.83,86.06,1.5,19.54
2014,10,19,26.22,81.5,1.53,8.28
2014,10,20,26.16,80.88,1.72,10.93
2014,10,21,24.96,83.5,2.46,8.33
2014,10,22,26.1,80.56,1.84,6.37
2014,10,23,25.98,85.0,1.72,11.52
2014,10,24,25.12,90.25,1.69,20.38
2014,10,25,25.25,87.31,1.23,18.15
2014,10,26,26.03,82.19,0.88,5.78
2014,10,27,26.55,82.06,1.41,3.97
2014,10,28,26.42,83.25,1.52,6.38
2014,10,29,26.87,83.12,1.77,5.19
2014,10,30,26.29,82.12,1.55,3.93
2014,10,31,25.87,83.38,1.29,0.89
2014,11,1,25.84,81.81,1.48,10.8
2014,11,2,26.01,81.25,1.12,14.76
2014,11,3,26.09,80.56,1.14,12.16
2014,11,4,25.82,81.56,0.84,2.67
2014,11,5,26.23,79.12,1.14,0.13
2014,11,6,26.29,80.06,1.65,0.34
2014,11,7,26.36,73.56,1.22,0.41
2014,11,8,26.43,78.25,1.19,0.26
2014,11,9,26.61,79.69,1.33,0.3
2014,11,10,26.48,82.25,1.7,0.44
2014,11,11,26.76,82.38,1.08,1.3
2014,11,12,26.89,79.06,0.98,7.19
2014,11,13,26.71,80.69,1.47,9.64
2014,11,14,26.17,85.19,1.8,8.51
2014,11,15,26.46,83.19,1.4,7.54
2014,11,16,26.8,74.88,1.04,1.92
2014,11,17,26.05,71.75,1.23,0.29
2014,11,18,25.49,73.0,1.45,0.16
2014,11,19,26.89,75.44,1.33,0.0
2014,11,20,26.16,71.19,1.32,0.03
2014,11,21,26.05,72.69,1.21,0.33
2014,11,22,26.22,77.5,0.9,2.96
2014,11,23,26.1,80.5,1.07,5.21
2014,11,24,26.2,76.38,0.81,1.82
2014,11,25,25.46,68.19,1.16,0.34
2014,11,26,25.53,67.31,1.27,0.0
2014,11,27,25.81,69.5,1.05,0.01
2014,11,28,25.76,72.31,0.91,0.14
2014,11,29,25.29,71.81,0.5,0.01
2014,11,30,25.49,64.38,1.16,0.01
2014,12,1,25.73,72.0,1.57,0.26
2014,12,2,26.63,74.38,1.25,0.24
2014,12,3,26.18,74.88,1.1,0.0
2014,12,4,25.12,70.62,1.3,0.04
2014,12,5,24.94,65.56,1.38,0.0
2014,12,6,25.39,64.62,0.85,0.0
2014,12,7,25.34,72.19,1.29,0.0
2014,12,8,26.35,79.62,1.17,0.84
2014,12,9,26.66,78.31,1.04,1.19
2014,12,10,26.48,80.88,1.16,4.78
2014,12,11,25.57,81.44,1.48,8.19
2014,12,12,25.39,81.44,1.0,5.57
2014,12,13,25.08,80.94,1.21,1.28
2014,12,14,25.84,79.19,1.4,0.83
2014,12,15,25.73,81.31,0.95,2.44
2014,12,16,26.93,73.88,0.95,1.62
2014,12,17,26.66,73.06,1.23,0.99
2014,12,18,26.58,73.5,1.42,0.89
2014,12,19,26.44,75.56,1.73,0.35
2014,12,20,26.28,73.88,1.24,0.91
2014,12,21,26.4,73.81,1.34,0.27
2014,12,22,26.14,74.94,1.31,0.85
2014,12,23,26.23,74.19,1.42,0.85
2014,12,24,26.39,74.62,1.35,2.25
2014,12,25,25.95,74.69,1.42,0.38
2014,12,26,24.73,62.38,1.48,0.0
2014,12,27,24.73,64.31,1.62,0.0
2014,12,28,25.89,66.19,1.46,0.0
2014,12,29,26.14,73.69,1.48,0.13
2014,12,30,26.36,80.56,2.12,0.46
2014,12,31,26.26,81.38,2.67,0.26
2015,1,1,25.37,77.88,2.17,0.15
2015,1,2,25.13,70.19,1.4,0.01
2015,1,3,25.27,70.5,1.42,0.0
2015,1,4,25.39,72.31,1.87,0.0
2015,1,5,25.85,73.62,1.7,0.0
2015,1,6,26.02,74.88,1.72,0.01
2015,1,7,26.14,76.38,2.02,0.0
2015,1,8,26.19,74.94,1.71,0.0
2015,1,9,26.19,72.06,1.66,0.0
2015,1,10,26.12,70.38,1.62,0.0
2015,1,11,25.55,54.06,1.88,0.0
2015,1,12,24.8,61.0,1.97,0.0
2015,1,13,24.57,62.06,1.75,0.0
2015,1,14,24.72,61.94,1.71,0.0
2015,1,15,25.01,64.44,1.77,0.0
2015,1,16,25.63,65.25,1.69,0.0
2015,1,17,25.99,66.88,1.86,0.0
2015,1,18,26.5,68.44,1.8,0.0
2015,1,19,26.45,69.31,1.69,0.0
2015,1,20,26.37,67.94,1.85,0.0
2015,1,21,26.04,70.81,1.59,0.04
2015,1,22,26.09,66.94,1.77,0.06
2015,1,23,26.15,64.38,1.63,0.01
2015,1,24,26.64,67.12,1.7,0.02
2015,1,25,27.31,65.88,1.66,0.01
2015,1,26,27.12,54.88,1.48,0.02
2015,1,27,26.61,61.75,1.91,0.0
2015,1,28,27.01,64.88,1.73,0.0
2015,1,29,26.96,70.5,1.68,0.03
2015,1,30,27.34,65.25,1.84,0.02
2015,1,31,27.76,60.94,1.68,0.01
2015,2,1,27.3,61.06,1.83,0.0
2015,2,2,27.51,58.44,1.73,0.02
2015,2,3,26.93,52.25,1.66,0.0
2015,2,4,26.77,52.44,1.79,0.0
2015,2,5,27.6,55.44,1.84,0.0
2015,2,6,27.67,60.19,1.8,0.0
2015,2,7,27.12,64.81,1.74,0.02
2015,2,8,26.66,64.06,1.66,0.1
2015,2,9,27.41,58.06,1.74,0.08
2015,2,10,27.26,58.06,1.91,0.01
2015,2,11,27.44,63.38,1.83,0.01
2015,2,12,27.83,62.38,2.02,0.01
2015,2,13,27.82,64.62,1.89,0.06
2015,2,14,27.76,61.38,1.91,0.0
2015,2,15,27.74,64.44,1.9,0.0
2015,2,16,27.92,62.5,2.16,0.01
2015,2,17,27.45,70.25,1.72,0.02
2015,2,18,27.1,71.81,1.88,0.02
2015,2,19,27.13,71.5,1.73,0.02
2015,2,20,27.98,61.38,2.02,0.01
2015,2,21,28.17,49.56,1.84,0.0
2015,2,22,28.41,46.69,1.73,0.0
2015,2,23,27.99,47.69,2.12,0.0
2015,2,24,27.7,55.5,2.06,0.0
2015,2,25,27.6,62.81,2.04,0.0
2015,2,26,27.51,67.19,1.91,0.0
2015,2,27,27.73,68.75,2.02,0.07
2015,2,28,27.81,66.56,1.57,0.33
2015,3,1,27.81,68.94,1.6,0.36
2015,3,2,27.55,71.25,1.98,0.31
2015,3,3,27.62,69.94,3.09,1.13
2015,3,4,27.66,69.44,3.15,0.38
2015,3,5,28.1,67.12,2.82,0.07
2015,3,6,27.99,72.12,2.52,4.16
2015,3,7,27.75,73.94,1.96,2.26
2015,3,8,27.62,72.38,1.51,1.51
2015,3,9,27.7,71.81,1.46,1.23
2015,3,10,28.2,66.56,1.89,0.64
2015,3,11,28.46,58.44,1.74,0.11
2015,3,12,28.82,60.25,2.05,0.1
2015,3,13,28.83,63.62,1.57,1.29
2015,3,14,28.71,62.25,1.91,3.04
2015,3,15,27.65,75.06,1.29,11.68
2015,3,16,28.01,73.94,1.23,6.81
